Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
plain paperboy cap,#REF!,#REF!,Brown,No,1400,350,51,Red,Red,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple1,1380,14935,Sb8EjHzPmjfsf5evx
plain paperboy cap,#REF!,#REF!,Pink,No,1400,350,51,Pink,Pink,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple4,1380,14938,hadssWijy7Dkh8qzz
plain paperboy cap,#REF!,#REF!,Coral,No,1400,350,51,Orange,Orange,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple6,1380,14957,bznWw8c2iXLp5ESpJ
plain paperboy cap,#REF!,#REF!,Dark green,No,1400,350,51,Green,Green,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple2,1380,14936,pQ2D8ytqKuFa3cDew
plain paperboy cap,#REF!,#REF!,Green,No,1400,350,51,Green,Green,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple7,1380,14958,hHMAR3hxorM6FpFsD
plain paperboy cap,#REF!,#REF!,Light blue,No,1400,350,51,Aqua,Aqua,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple5,1380,14939,HjeRrHSh5kfGfpvCc
plain paperboy cap,#REF!,#REF!,Camel,No,1400,350,51,Beige,Beige,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; formal; work,8,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple3,1380,14937,5hozZShEmHw2kmBxi
plumeria hairpin,#REF!,#REF!,White,No,560,140,51,White,Yellow,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,comfy; vacation,1,HeadHairOrnament_Left,Yes,For sale,2.0.0,Yes,CapOrnamentLPlumeria0,1342,13920,A8F4AbzQbZfW75oi6
plumeria hairpin,#REF!,#REF!,Pink,No,560,140,51,Pink,Yellow,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,comfy; vacation,2,HeadHairOrnament_Left,Yes,For sale,2.0.0,Yes,CapOrnamentLPlumeria1,1342,278,G8Ya82YaXq5b7mWiw
police cap,#REF!,#REF!,NA,No,1680,420,51,Blue,Black,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatPoliceNavy,592,5141,yfwrPpLDLYjKTwmbt
pom casquette,#REF!,#REF!,White,No,880,220,51,White,White,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette1,935,11539,FEBs8oY4JiFabEvz8
pom casquette,#REF!,#REF!,Gray,No,880,220,51,Gray,Gray,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette5,935,11543,iiq5LwcDrvyujdj6m
pom casquette,#REF!,#REF!,Red,No,880,220,51,Red,Red,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette2,935,11540,kWEMQ8k696TFEQ7ad
pom casquette,#REF!,#REF!,Green,No,880,220,51,Green,Green,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; comfy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette3,935,11541,hLQKe6bnAMSEkW3om
pom casquette,#REF!,#REF!,Blue,No,880,220,51,Blue,Blue,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette4,935,11542,i2dMhDvcCwmJkaHRz
pom casquette,#REF!,#REF!,Brown,No,880,220,51,Brown,Brown,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette0,935,6054,RbFmSEbYbPYhtJBR9
pompadour wig,#REF!,#REF!,NA,No,1280,320,51,Colorful,Colorful,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Free,Cool,Cool,theatrical,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigRegent,827,5689,jBfmG2MkmbCBcTeyg
Pompompurin hat,#REF!,#REF!,NA,No,1500,375,201,Yellow,Brown,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; theatrical,1,Headgear_HasEar,No,Not in catalog,1.9.0,Yes,CapWigPurin0,1288,13175,aj3wRRT2w4xoZcFmY
power helmet,#REF!,#REF!,Black,No,3220,805,51,Black,Gray,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered3,838,11796,gY6w3hNQMAcgSgPxa
power helmet,#REF!,#REF!,Red,No,3220,805,51,Red,Gray,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered0,838,5697,sBvbWywKWGzoHhvTN
power helmet,#REF!,#REF!,Green,No,3220,805,51,Green,Purple,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered2,838,11795,BYKxLLgas3qvqijBS
power helmet,#REF!,#REF!,Blue,No,3220,805,51,Blue,Green,1x1,2900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; theatrical; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered1,838,11794,2nLjatjz4neFSM28L
Princess Peach crown,#REF!,#REF!,NA,No,12000,3000,201,Yellow,Pink,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Free,Cute,Elegant,fairy tale; party; theatrical,1,HeadHairOrnament_Peak,Yes,Not in catalog,1.8.0,Yes,CapOrnamentAPeach0,1329,13563,QqBoYntEKQTcR2Prz
prom crown,#REF!,#REF!,Silver,No,4300,1075,51,Gray,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Cool,fairy tale; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCCrownprom1,1364,14401,Qszu4ppvonWew6jdu
prom crown,#REF!,#REF!,Gold,No,4300,1075,51,Yellow,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Cool,fairy tale; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCCrownprom0,1364,14264,y6u8XDsDhDGEfqcDe
prom tiara,#REF!,#REF!,Silver,No,4300,1075,51,Gray,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,fairy tale; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCTiaraprom1,1365,14402,cRamfeP7sifPRB3YJ
prom tiara,#REF!,#REF!,Gold,No,4300,1075,51,Yellow,White,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,fairy tale; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCTiaraprom0,1365,14265,tRjugCAW8aNqNMJBC
punk hair wig,#REF!,#REF!,Orange,No,1280,320,51,Red,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,1,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank4,1440,293,8mC9hzSEwMnQtuRxH
punk hair wig,#REF!,#REF!,Pink,No,1280,320,51,Pink,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,2,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank3,1440,291,G5e54te8qYwTivxe5
punk hair wig,#REF!,#REF!,Yellow,No,1280,320,51,Yellow,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,3,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank0,1440,14712,m6HPx455apcT4pLkM
punk hair wig,#REF!,#REF!,Green,No,1280,320,51,Green,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,4,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank1,1440,288,g2jMcRfPxHSEpRe4N
punk hair wig,#REF!,#REF!,Blue,No,1280,320,51,Blue,Black,1x1,1200,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,everyday; party; theatrical,5,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank2,1440,289,ypcBS8QnfXBFbRwSx
purple hyacinth crown,#REF!,#REF!,NA,Yes,NFS,2880,103,Purple,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth3,554,5098,MPEexcEJFfRQPPHoq
purple pansy crown,#REF!,#REF!,NA,Yes,NFS,2880,103,Purple,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Winter,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentPansy3,563,5107,vmtf5bE9cGLDf99Th
purple windflower crown,#REF!,#REF!,NA,Yes,NFS,2880,103,Purple,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone3,557,5101,BerFDtXNFXSKuaijZ
racing helmet,#REF!,#REF!,White,No,1040,260,51,White,Red,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing1,748,10237,KpBh5M485u3R2Lrcc
racing helmet,#REF!,#REF!,Black,No,1040,260,51,Black,White,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing2,748,10238,6hzfbtRroRgefZL9u
racing helmet,#REF!,#REF!,Red,No,1040,260,51,Red,Yellow,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing0,748,5443,v8Teg4WDsBorRnXrd
racing helmet,#REF!,#REF!,Pink,No,1040,260,51,Pink,Black,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing4,748,10240,xvmSpTqeF5pJyYsWF
racing helmet,#REF!,#REF!,Green,No,1040,260,51,Green,Yellow,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,5,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing5,748,10241,XEiqcuixofbXJFqm7
racing helmet,#REF!,#REF!,Light blue,No,1040,260,51,Aqua,Orange,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,6,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing7,748,10243,yrCyty3XMGQhB6g4d
racing helmet,#REF!,#REF!,Blue,No,1040,260,51,Blue,Green,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,7,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing3,748,10239,eoJa8tJsMeMtJWTJF
racing helmet,#REF!,#REF!,Purple,No,1040,260,51,Purple,Pink,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,outdoorsy; sporty; work,8,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing6,748,10242,CjhqExwCjEKGvvKKu
rain hat,#REF!,#REF!,Black,No,880,220,51,Black,Black,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain5,1147,9573,WiE7mCBg8Xm3eq9MP
rain hat,#REF!,#REF!,Red,No,880,220,51,Red,Red,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain4,1147,9572,8zwaRco9qxQLzTZeT
rain hat,#REF!,#REF!,Pink,No,880,220,51,Pink,Pink,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain2,1147,9570,dBGze9DKCaS8XzhNm
rain hat,#REF!,#REF!,Yellow,No,880,220,51,Yellow,Yellow,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain0,1147,7394,TJPYFnhwcvrkbXTRE
rain hat,#REF!,#REF!,Green,No,880,220,51,Green,Green,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain1,1147,9569,eoaP4vDe5vtRvpsvo
rain hat,#REF!,#REF!,Blue,No,880,220,51,Blue,Blue,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain3,1147,9571,Rg9Ro56tvjEjnekqN
rain hat,#REF!,#REF!,Purple,No,880,220,51,Purple,Purple,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain6,1147,9574,6qPbnNZS5PnrwWEjE
rain hat,#REF!,#REF!,Beige,No,880,220,51,Beige,Beige,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; outdoorsy,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain7,1147,9575,nYJgQys2nLuNu9n3M
reindeer hat,#REF!,#REF!,NA,No,1120,280,51,Brown,Beige,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,Winter,All Year,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Headgear_HasBang,No,For sale,1.6.0,Yes,CapBangsReindeerBrown,750,5446,GGcujFEpLQRGMzC7k
ribbon,#REF!,#REF!,White,No,490,122,51,White,White,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon6,942,10855,Za6NEdY6H8kymJjZD
ribbon,#REF!,#REF!,Black,No,490,122,51,Black,Black,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon7,942,10856,S6o27pK4x9JPsETr4
ribbon,#REF!,#REF!,Red,No,490,122,51,Red,Red,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon1,942,2610,Cm8LuNKxhXSxdPGbf
ribbon,#REF!,#REF!,Pink,No,490,122,51,Pink,Pink,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon5,942,10854,CgYXHSbH8Bn9HYfHk
ribbon,#REF!,#REF!,Orange,No,490,122,51,Orange,Orange,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,5,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon4,942,10853,J6P6YsgHwNoNq2LAk
ribbon,#REF!,#REF!,Yellow,No,490,122,51,Yellow,Yellow,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,6,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon3,942,10852,NS2NKE2exTtytCZB2
ribbon,#REF!,#REF!,Green,No,490,122,51,Green,Green,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,7,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon0,942,2609,ZvaqnH8RjnGNJ8Mz2
ribbon,#REF!,#REF!,Blue,No,490,122,51,Blue,Blue,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,8,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon2,942,10851,bhLAKNQyDxoq2rerS
ribboned garden hat,#REF!,#REF!,Pink,No,700,175,51,White,Pink,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat1,1119,11990,uwjz7ukHv4SHPXK5z
ribboned garden hat,#REF!,#REF!,Brown,No,700,175,51,Black,Brown,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat3,1119,11992,qAraqZxBigCooecK5
ribboned garden hat,#REF!,#REF!,Black,No,700,175,51,Brown,Black,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat2,1119,11991,5SgJGpo9igFCaPRoN
ribboned garden hat,#REF!,#REF!,Blue,No,700,175,51,Beige,Aqua,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat0,1119,9868,rLYhFzqMMmBMunom8
ribboned straw hat,#REF!,#REF!,Black,No,490,122,51,Beige,Black,1x1,440,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; comfy; vacation,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLMinistrawhat2,954,10895,YLtzZraTojRJKEEwD
ribboned straw hat,#REF!,#REF!,Pink,No,490,122,51,Beige,Pink,1x1,440,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; comfy; vacation,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLMinistrawhat1,954,10894,x9BQmtbCtQBA9AYBt
ribboned straw hat,#REF!,#REF!,Light blue,No,490,122,51,Beige,Aqua,1x1,440,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Free,Cute,Simple,everyday; comfy; vacation,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLMinistrawhat0,954,7273,rMzmWuC9KfJf6peAm
robo antennae,#REF!,#REF!,Light blue,No,3200,800,51,Aqua,Gray,1x1,2900,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,fairy tale,1,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAAntenna0,1450,14762,cHrHPFZteNz7mLgAo
robo antennae,#REF!,#REF!,Green,No,3200,800,51,Green,Gray,1x1,2900,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,fairy tale,2,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAAntenna1,1450,540,57iTgth7icNq56icc
robo antennae,#REF!,#REF!,Yellow,No,3200,800,51,Yellow,White,1x1,2900,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,fairy tale,3,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAAntenna2,1450,541,PHnvjHvBHS3RPD9tF
robo antennae,#REF!,#REF!,Red,No,3200,800,51,Red,Black,1x1,2900,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,fairy tale,4,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAAntenna3,1450,542,hTP6LwaSQWxnykfxL
rose crown,#REF!,#REF!,NA,Yes,NFS,480,103,Red,Yellow,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentRose1,567,5111,jnYpwpwEuPzZBLyNE
royal crown,#REF!,#REF!,NA,No,1200000,300000,51,Red,Yellow,1x1,1080000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,fairy tale; party; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCrownRed,667,5307,s8RSxedxt7JkFnGCw
safety helmet,#REF!,#REF!,Black,No,770,192,51,Black,Black,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSafetyhat4,590,10218,9sEsTF8fz25uiKeyu
safety helmet,#REF!,#REF!,Orange,No,770,192,51,Orange,Orange,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSafetyhat2,590,10216,dhHYz2RRjWayfkQEH
safety helmet,#REF!,#REF!,Yellow,No,770,192,51,Yellow,Yellow,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Free,Active,Simple,work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSafetyhat0,590,5139,yLTcbe5oBBNaBeZ6C
safety helmet,#REF!,#REF!,Green,No,770,192,51,Green,Green,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSafetyhat3,590,10217,Ln5vmrGq2hJkR3PtT
safety helmet,#REF!,#REF!,Blue,No,770,192,51,Blue,Blue,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSafetyhat1,590,10215,6jCASto2hkup7SnCx
safety helmet with lamp,#REF!,#REF!,Black,No,1200,300,51,Black,Gray,1x1,1100,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatSafetyhatlight4,1459,465,Eu8aiyBnSoCbQNuKT
