Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
simple green bath mat,,False,1000,250,Saharah; Saharah's Co-op,,For sale,rugs,Slender Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBathmatS03.png,"['Joey', 'Peewee', 'Flip', 'Cally', 'Vivian']"
simple navy bath mat,,False,1000,250,Saharah; Saharah's Co-op,,For sale,rugs,Slender Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBathmatS01.png,"['Snooty', 'Tom', 'Peewee', 'Buck', 'Cleo', 'Rooney', 'Kyle']"
simple pink bath mat,,False,1000,250,Saharah; Saharah's Co-op,,For sale,rugs,Slender Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBathmatS02.png,"['Merry', 'Pompom', 'Rocket', 'Bubbles', 'Flip', 'Rio', 'Bunnie']"
white exercise mat,,False,1500,375,Saharah's Co-op,,For sale,rugs,Slender Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectMatM00.png,"['Jitters', 'Lucha', 'Coach', 'Stinky', 'Tom', 'Rudy', 'Bam', 'Deena', 'Miranda', 'Peewee', 'Al', 'Buck', 'Rio', 'Frank', 'Hopper', 'Agent S', 'Leonardo', 'School']"
black wooden-deck rug,,False,1500,375,Saharah; Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDeckM03.png,"['Olaf', 'Del', 'Peewee', 'Hamphrey', 'Annalise', 'Dotty', 'School']"
brown wooden-deck rug,,False,1500,375,Saharah; Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDeckM00.png,"['Ace', 'Butch', 'Bea', 'Peewee', 'Bubbles', 'Winnie', 'Annalise', 'Astrid', 'Bud', 'Rory', 'Rasher', 'School']"
dark bamboo bath mat,,True,,480,Crafting,,Not for sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBambooS01.png,"['Cesar', 'Flip']"
dark bamboo rug,,True,,960,Crafting,,Not for sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBambooM01.png,"['Pinky', 'Chester', 'Ken', 'Boots', 'Marcel', 'Opal', 'Lily', 'Wart Jr.', 'Croque', 'Diva', 'Hamphrey', 'Annalise', 'Mathilda', 'Blanche', 'Wendy']"
dark square tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareWoodS03.png,"['Jitters', 'Stu', 'Ken', 'Del', 'Boyd', 'School']"
dark-wood flooring sheet,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDisplayStandS02.png,"['Ike', 'Fang', 'School', 'Apparel Shop']"
dark-wood flooring tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareDisplayStandS02.png,"['Fang', 'School', 'Apparel Shop']"
light bamboo bath mat,,True,,1200,Crafting,,Not for sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBambooS00.png,"['Drift', 'Flip', 'Greta', 'Dobie']"
light bamboo rug,,True,,2400,Crafting,,Not for sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectBambooM00.png,"['Annalisa', 'Pinky', 'Admiral', 'Punchy', 'Pekoe', 'Chester', 'Boots', 'Shino', 'Lily', 'Drift', 'Wart Jr.', 'Billy', 'Buck', 'Walt', 'Limberg', 'Greta', 'Marina', 'Gladys', 'Cranston', 'Blanche', 'Buzz', 'Snake', 'Genji', 'Ricky']"
light square tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareWoodS00.png,"['Kitty', 'Joey', 'Mallary', 'Paolo', 'Violet', 'Puck', 'School']"
light-wood flooring sheet,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDisplayStandS00.png,"['Midge', 'June', 'Goose', 'Maelle', 'Bangle', 'School', 'Apparel Shop']"
light-wood flooring tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareDisplayStandS00.png,"['Goose', 'Maelle', 'Sydney', 'School', 'Apparel Shop']"
natural wooden-deck rug,,False,1500,375,Saharah; Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDeckM01.png,"['Snooty', 'Beardo', 'Angus', 'Stu', 'Biskit', 'Drift', 'Wart Jr.', 'Boone', 'Graham', 'Soleil', 'Annalise', 'Papi', 'Lyman', 'Nana', 'Rod', 'Keaton', 'Vivian', 'School']"
natural-wood flooring sheet,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDisplayStandS01.png,"['Velma', 'School', 'Apparel Shop']"
natural-wood flooring tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareDisplayStandS01.png,"['School', 'Apparel Shop']"
natural-wood square tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareWoodS02.png,"['Ike', 'Admiral', 'Angus', 'Mitzi', 'Felicity', 'Bam', 'Shino', 'Benjamin', 'Mallary', 'Scoot', 'Drift', 'Boone', 'Louie', 'Bitty', 'Winnie', 'Limberg', 'Gladys', 'Cranston', 'Blanche', 'Buzz', 'Rasher', 'Snake', 'Genji', 'School']"
tatami mat,,False,1500,375,Saharah; Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectTatamiM00.png,"['Annalisa', 'Admiral', 'Mitzi', 'Kiki', 'Purrl', 'Barold', 'Ken', 'Bam', 'Shino', 'Marcel', 'Benjamin', 'Pate', 'Wart Jr.', 'Mathilda', 'Walt', 'Limberg', 'Rizzo', 'Greta', 'Gladys', 'Cranston', 'Blanche', 'Hugh', 'Snake', 'Genji', 'Toby', 'Wendy', 'Dobie', 'Apparel Shop']"
white square tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareWoodS01.png,"['Ace', 'Bill', 'Papi', 'Bud', 'Rory', 'Maggie', 'Cole', 'Pietro', 'Cally', 'School']"
white wooden-deck rug,,False,1500,375,Saharah; Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDeckM02.png,"['Piper', 'Olive', 'Gayle', 'Hamlet', 'Bubbles', 'Annalise', 'Rory', 'Quinn', 'Dotty', ""O'Hare"", 'Cashmere', 'School']"
white-wood flooring sheet,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugRectDisplayStandS03.png,"['Anchovy', 'Margie', 'Maggie', 'School', 'Apparel Shop']"
white-wood flooring tile,,False,1000,250,Saharah's Co-op,,For sale,rugs,Wood Rugs,False,False,https://acnhcdn.com/latest/FtrIcon/RugSquareDisplayStandS03.png,"['Margie', 'School', 'Apparel Shop']"
3D glasses (Black),Black,False,490,122,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassThreed1.png,['Elise']
3D glasses (White),White,False,490,122,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassThreed0.png,['Elise']
DAL eye mask,,False,,1010,Dodo Airlines,Received in mail from DAL after 15 flights,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDalmask0.png,['From player catalog after 27th home']
DAL sunglasses,,False,,1010,Dodo Airlines,Received in mail from DAL after 75 flights,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDalglass0.png,['From player catalog after 27th home']
HMD,,False,2000,500,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassHmdWhite.png,"['Frobert', 'Biff', 'Kitt']"
Labelle sunglasses (Love),Love,False,2000,500,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassKate5.png,['From player catalog after 27th home']
Labelle sunglasses (Midnight),Midnight,False,2000,500,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassKate1.png,['From player catalog after 27th home']
Labelle sunglasses (Ocean),Ocean,False,2000,500,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassKate3.png,['From player catalog after 27th home']
Labelle sunglasses (Passion),Passion,False,2000,500,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassKate2.png,['From player catalog after 27th home']
Labelle sunglasses (Sunset),Sunset,False,2000,500,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassKate4.png,['From player catalog after 27th home']
Labelle sunglasses (Twilight),Twilight,False,2000,500,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassKate0.png,['From player catalog after 27th home']
Luigi 'stache,,False,1200,300,Nook Shopping Promotion,Not available before March 1st 2021,Promotion,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthLuigi0.png,['From player catalog after 27th home']
Mario 'stache,,False,1200,300,Nook Shopping Promotion,Not available before March 1st 2021,Promotion,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthMario0.png,['From player catalog after 27th home']
Nook Inc. eye mask,,False,,2000,Nook Miles Redemption,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNook0.png,['From player catalog after 27th home']
Nook Inc. snorkel (Blue),,False,,2500,Nook Miles Redemption,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthNook0.png,"['Bill', 'Scoot', 'Bud', 'Rory', 'Octavian', 'Apollo']"
Santa beard,,False,1480,370,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthSanta.png,['From player catalog after 27th home']
Venetian carnival mask (Blue),Blue,False,2400,600,Nook Shopping Seasonal,,Seasonal,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthVenezia2.png,['From player catalog after 27th home']
Venetian carnival mask (Gold),Gold,False,2400,600,Nook Shopping Seasonal,,Seasonal,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthVenezia0.png,['From player catalog after 27th home']
Venetian carnival mask (Pink),Pink,False,2400,600,Nook Shopping Seasonal,,Seasonal,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthVenezia3.png,['From player catalog after 27th home']
Venetian carnival mask (Silver),Silver,False,2400,600,Nook Shopping Seasonal,,Seasonal,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthVenezia1.png,['From player catalog after 27th home']
Venetian carnival mask (White),White,False,2400,600,Nook Shopping Seasonal,,Seasonal,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthVenezia4.png,['From player catalog after 27th home']
Wario 'stache,,False,1200,300,Nook Shopping Promotion,Not available before March 1st 2021,Promotion,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthWario0.png,['From player catalog after 27th home']
animal nose,,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthHalloween0.png,['Bangle']
ballroom mask (Black),Black,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDance1.png,['From player catalog after 27th home']
ballroom mask (White),White,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDance0.png,['From player catalog after 27th home']
bandage,,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBandageSkin.png,"['Stinky', 'Fuchsia', 'Bones', 'Hospital']"
beak,,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBeakYellow.png,['From player catalog after 27th home']
birthday shades (Blue),Blue,False,,620,Birthday,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBirthday3.png,['From player catalog after 27th home']
birthday shades (Pink),Pink,False,,620,Birthday,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBirthday1.png,['From player catalog after 27th home']
birthday shades (Red),Red,False,,620,Birthday,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBirthday2.png,['From player catalog after 27th home']
birthday shades (Yellow),Yellow,False,,620,Birthday,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBirthday0.png,['From player catalog after 27th home']
bottom-rimmed glasses (Black),Black,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose6.png,['Elise']
bottom-rimmed glasses (Blue),Blue,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose3.png,['Elise']
bottom-rimmed glasses (Green),Green,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose2.png,['Elise']
bottom-rimmed glasses (Pink),Pink,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose5.png,['Elise']
bottom-rimmed glasses (Purple),Purple,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose1.png,['Elise']
bottom-rimmed glasses (Red),Red,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose0.png,['Elise']
bottom-rimmed glasses (Yellow),Yellow,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassLoose4.png,['Elise']
browline glasses (Black),Black,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassThurmont0.png,"['Lolly', 'Elise', 'Quinn', 'School']"
browline glasses (Brown),Brown,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassThurmont1.png,"['Lolly', 'Elise', 'Quinn', 'School']"
browline glasses (Gray),Gray,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassThurmont3.png,"['Lolly', 'Elise', 'Quinn', 'School']"
browline glasses (Green),Green,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassThurmont2.png,"['Lolly', 'Elise', 'Quinn', 'School']"
bubblegum (Blue),Blue,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBubblegum1.png,['Hopkins']
bubblegum (Green),Green,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBubblegum3.png,['Hopkins']
bubblegum (Pink),Pink,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBubblegum0.png,['Hopkins']
bubblegum (White),White,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBubblegum4.png,['Hopkins']
bubblegum (Yellow),Yellow,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthBubblegum2.png,['Hopkins']
bunny nose (Pink),Pink,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthRabbit0.png,"['Ruby', 'Bangle']"
bunny nose (White),White,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthRabbit2.png,"['Ruby', 'Bangle']"
bunny nose (Yellow),Yellow,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthRabbit1.png,"['Ruby', 'Bangle']"
butterfly shades (Blue),Blue,False,1040,260,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassButterfly0.png,"['Cherry', 'Elise', 'Wolfgang']"
butterfly shades (Brown),Brown,False,1040,260,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassButterfly2.png,"['Cherry', 'Elise', 'Wolfgang']"
butterfly shades (Red),Red,False,1040,260,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassButterfly1.png,"['Cherry', 'Elise', 'Wolfgang']"
candy-skull mask (Blue),Blue,False,,800,Gulliver,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthCatrina2.png,['From player catalog after 27th home']
candy-skull mask (Orange),Orange,False,,800,Gulliver,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthCatrina1.png,['From player catalog after 27th home']
candy-skull mask (Purple),Purple,False,,800,Gulliver,,Not for sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthCatrina0.png,['From player catalog after 27th home']
cat nose (Brown),Brown,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthCat1.png,['Bangle']
cat nose (Navy blue),Navy blue,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthCat2.png,['Bangle']
cat nose (White),White,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthCat0.png,['Bangle']
cucumber pack,,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthCucumber.png,"['Pango', 'Gigi', 'Lyman', 'Azalea']"
curly mustache (Hair Color),,False,700,175,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthRollingmustacheBlack.png,"['Pudge', 'Hippeux']"
cyber shades (Black),Black,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCyber1.png,"['Jacques', 'Kid Cat', 'Cyd', 'Biff', 'Elise']"
cyber shades (Green),Green,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCyber4.png,"['Jacques', 'Kid Cat', 'Cyd', 'Biff', 'Elise']"
cyber shades (Purple),Purple,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCyber3.png,"['Jacques', 'Kid Cat', 'Cyd', 'Biff', 'Elise']"
cyber shades (Red),Red,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCyber0.png,"['Jacques', 'Kid Cat', 'Cyd', 'Biff', 'Elise']"
cyber shades (Silver),Silver,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCyber2.png,"['Jacques', 'Kid Cat', 'Cyd', 'Biff', 'Elise']"
cyber shades (Yellow),Yellow,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCyber5.png,"['Jacques', 'Kid Cat', 'Cyd', 'Biff', 'Elise']"
doctor's mask,,False,140,35,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthMaskWhite.png,"['Murphy', 'Fuchsia', 'Raddle', 'Hospital']"
