Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
ironing set,"['White', 'Yellow', 'Pink', 'Blue']",False,820,205,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Supplies,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_3.png']","['Raymond', 'Flurry', 'Kitt', 'Carrie', 'Candi', 'Bunnie', 'Francine', 'Stella', 'Étoile', 'Cally', 'School']"
Japanese-style meal,,False,2400,600,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrCuisineJapan.png,"['Annalisa', 'Chow', 'Mitzi', 'Kiki', 'Bam', 'Lily', 'Violet', 'Canberra', 'Snake', 'Cafe', 'Restaurant']"
jarred bamboo shoots,,True,,1500,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrJarBambooshoot.png,"['Annalisa', 'Chow', 'Mitzi', 'Lyman', 'Limberg', 'Snake']"
jarred mushrooms,,True,,1200,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrJarMushroom.png,"['Chow', 'Cranston', 'Snake']"
jewel beetle model,,False,,7200,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectTamamushiToy.png,From player catalog after 27th home
judge's bell,,False,920,230,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Sports,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGong.png,"['Lucha', 'T-Bone', 'Stinky', 'Tom', 'Deena', 'Peewee', 'Rooney', 'Bud', 'Puck', 'Leonardo']"
kabu ankake,,True,,450,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrWholesaladTurnip.png,"['Mitzi', 'Mallary', 'Lyman', 'Snake']"
kagamimochi,,False,1800,450,Nook Shopping Seasonal,,Seasonal,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrKagamimochi.png,From player catalog after 27th home
karei no nitsuke,,True,,360,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishdishTurbot.png,"['Annalisa', 'Mitzi', 'Kiki', 'Pekoe', 'Mallary', 'Snake']"
Kerokerokeroppi doll,,False,1200,300,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,Promotion,miscellaneous,Kerokerokeroppi,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSanrioKkkDoll.png,['Toby']
Kerokerokeroppi snack,,False,800,200,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,Promotion,miscellaneous,Kerokerokeroppi,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSanrioKkkSweets.png,['Toby']
ketchup fried rice,,False,1200,300,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrRiceplateKetchup.png,"['Chow', 'Ketchup', 'Cranston', 'Freya', 'Cafe', 'Restaurant']"
kettle,,False,710,177,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Kitchen Things,False,False,https://acnhcdn.com/latest/FtrIcon/FtrKettleJapan.png,"['Chow', 'Jitters', 'Admiral', 'Ace', 'Peck', 'Angus', 'T-Bone', 'Coach', 'Tom', 'Rudy', 'Bam', 'Bruce', 'Benjamin', 'Deena', 'Drift', 'Cesar', 'Boyd', 'Violet', 'Hans', 'Ozzie', 'Rooney', 'Leopold', 'Deli', 'Rizzo', 'Sandy', 'Cranston', 'Buzz', 'Iggly', 'Hugh', 'Hopkins', 'Agent S', 'Rolf', 'Lobo']"
kettlebell,Black,True,,3750,Crafting,,Not for sale,miscellaneous,Sports,True,True,https://acnhcdn.com/latest/FtrIcon/FtrKettlebell_Remake_0_0.png,"['Coach', 'Kody', 'Goose', 'Miranda', 'Drift', 'Tad', 'Peewee', 'Boone', 'Louie', 'Mott', 'Samson', 'Rio', 'Iggly', 'Vivian']"
key tray,Light brown,False,520,130,Nook's Cranny; HHP Office,,For sale,miscellaneous,Shop,False,True,https://acnhcdn.com/latest/FtrIcon/FtrKeytray_Remake_0_0.png,"['Nate', 'Walker', 'Mallary', 'Molly', 'Henry', 'Nan', 'Dobie', 'Apparel Shop']"
killifish model,,False,,900,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishMedakaToy.png,From player catalog after 27th home
king salmon model,,False,,5400,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishKingsalmonToy.png,From player catalog after 27th home
knife block,"['Natural', 'Silver', 'Black']",False,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Kitchen Things,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrKniferack_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrKniferack_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrKniferack_Remake_2_0.png']","['Annalisa', 'Rodeo', 'Moe', 'Ava', 'Alfonso', 'Goldie', 'Paolo', 'Cousteau', 'Huck', 'Gruff', 'Violet', 'Deli', 'Rod', 'Chadder', 'Snake', 'Freya', 'Restaurant']"
koi model,,False,,12000,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishNishikigoiToy.png,From player catalog after 27th home
lab-experiments set,,False,6000,1500,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,miscellaneous,School,False,False,https://acnhcdn.com/latest/FtrIcon/FtrExperimentset.png,"['Ike', 'Rodeo', 'Kid Cat', 'June', 'Roswell', 'Derwin', 'Raddle', 'Velma', 'Clay', 'Biff', 'Mott', 'Petri', 'Cephalobot', 'Cobb', 'School']"
ladybug model,,False,,600,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectTentoumushiToy.png,From player catalog after 27th home
lantern,Red,False,1900,475,Starting items,,For sale,miscellaneous,Lamp,False,True,https://acnhcdn.com/latest/FtrIcon/FtrLantern_Remake_0_0.png,"['Stu', 'T-Bone', 'Vic', 'Poncho', 'Vladimir', 'Patty', 'Tipper', 'Sly', 'Beau', 'Erik', 'Mac', 'Tucker', 'Camofrog', 'Louie', 'Boyd', 'Hamphrey', 'Savannah', 'Yuka', 'Gonzo', 'Rex', 'Leopold', 'Nana', 'Rizzo', 'Spork', 'Dom', 'Static', 'Rolf']"
laptop,"['Black + Desktop', 'Black + Search engine', 'Black + Calculations', 'Black + Web browsing', 'Black + Online shopping', 'Black + Chat tool', 'Silver + Desktop', 'Silver + Search engine', 'Silver + Calculations', 'Silver + Web browsing', 'Silver + Online shopping', 'Silver + Chat tool', 'White + Desktop', 'White + Search engine', 'White + Calculations', 'White + Web browsing', 'White + Online shopping', 'White + Chat tool', 'Red + Desktop', 'Red + Search engine', 'Red + Calculations', 'Red + Web browsing', 'Red + Online shopping', 'Red + Chat tool', 'Pink + Desktop', 'Pink + Search engine', 'Pink + Calculations', 'Pink + Web browsing', 'Pink + Online shopping', 'Pink + Chat tool', 'Blue + Desktop', 'Blue + Search engine', 'Blue + Calculations', 'Blue + Web browsing', 'Blue + Online shopping', 'Blue + Chat tool', 'Gold + Desktop', 'Gold + Search engine', 'Gold + Calculations', 'Gold + Web browsing', 'Gold + Online shopping', 'Gold + Chat tool']",False,70000,17500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,miscellaneous,TV,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_1_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_2_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_2_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_2_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_2_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_2_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_3_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_3_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_3_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_3_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_3_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_4_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_4_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_4_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_4_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_4_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_5_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_5_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_5_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_5_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_5_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_6_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_6_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_6_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_6_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_6_5.png']","['Lucha', 'Jacques', 'Rosie', 'Lolly', 'Lopez', 'Walker', 'Maddie', 'Derwin', 'Quillson', 'Cyd', 'Raddle', 'Velma', 'Kidd', 'Graham', 'Bitty', 'Elmer', 'Sydney', 'Ozzie', 'Mott', 'Monty', 'Sterling', 'Quinn', 'Hopper', 'Curly', 'Truffles', 'Rasher', 'Gala', 'Pippy', 'Spike', 'Hornsby', 'Ricky', 'Apparel Shop', '6 Homes and School']"
LCD TV (20 in.),"['Black', 'White', 'Silver', 'Red', 'Yellow', 'Blue', 'Pink', 'Light blue']",False,60000,15000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,miscellaneous,TV,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV20inch_Remake_7_0.png']","['Teddy', 'June', 'Bruce', 'Maddie', 'Pate', 'Violet', 'Rocket', 'Harry', 'Kitt', 'Monty', 'Bree', 'Rio', 'Curly', 'Hugh', 'Hornsby', 'Stella', 'Sheldon', 'Start']"
LCD TV (50 in.),"['Black', 'White', 'Silver', 'Red', 'Blue']",False,99000,24750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,miscellaneous,TV,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrTV50inch_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inch_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inch_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inch_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inch_Remake_4_0.png']","['Paula', 'Pudge', 'Zell', 'Lopez', 'Frett', 'Miranda', 'Harry', 'Roscoe', 'Ed', 'Greta', 'Queenie', 'Rio', 'Iggly', 'Boris', 'Chops', 'Genji', 'Claude', 'Spike', 'Stella', 'Wendy', 'Sylvana', 'Sheldon']"
Libra scale,,True,,21750,Crafting,,Not for sale,miscellaneous,Shop,False,False,https://acnhcdn.com/latest/FtrIcon/FtrZodiacLibra.png,"['Grizzly', 'Rodeo', 'Pudge', 'Diana', 'Chevre', 'Samson', 'Pierce', 'Rowan']"
life ring,"['Red', 'Blue', 'Yellow', 'Orange']",False,360,90,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",For sale,miscellaneous,Chair,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrLifebelt_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLifebelt_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLifebelt_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrLifebelt_Remake_3_0.png']","['Snooty', 'Piper', 'Ace', 'Angus', 'Kody', 'Plucky', 'Del', 'Scoot', 'Sylvia', 'Bud', 'Rory', 'Rod', 'Octavian', 'Hopper', ""O'Hare"", 'Cole', 'Cashmere']"
loach model,,False,,1200,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishDojouToy.png,From player catalog after 27th home
long locust model,,False,,600,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectShoryobattaToy.png,From player catalog after 27th home
lucky cat,White,False,,1675,Gulliver,,Not for sale,miscellaneous,Japanese Style,True,True,https://acnhcdn.com/latest/FtrIcon/FtrManekineko_Remake_0_0.png,From player catalog after 27th home
lucky gold cat,,True,,21675,Crafting,,Not for sale,miscellaneous,Japanese Style,False,False,https://acnhcdn.com/latest/FtrIcon/FtrManekinekoGold.png,"['Annalisa', 'Pinky', 'Pudge', 'Drago', 'Diva', 'Samson', 'Rowan', 'Bangle', 'Restaurant']"
luncheon plate meal,,False,2000,500,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrPlatesetCafe.png,"['Kitty', 'Opal', 'Big Top', 'Gonzo', 'Hornsby', 'Marshal', 'Ione', 'Cafe', 'Restaurant']"
M. sunset moth model,,False,,7500,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectNishikiohtsubamegaToy.png,From player catalog after 27th home
magazine,"['Food', 'Cars', 'Fashion', 'Outdoors', 'Resorts', 'Music', 'Pop stars']",False,210,52,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Study,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_6.png']","['Rosie', 'Bluebear', 'Norma', 'Pate', 'Maelle', 'Miranda', 'Molly', 'Opal', 'Eloise', 'Margie', 'Jeremiah', 'Tad', 'Jambette', 'Gigi', 'Soleil', 'Bitty', 'Harry', 'Buck', 'Candi', 'Bettina', 'Friga', 'Claude', 'Chrissy', 'Rhonda', 'Spike', 'Hornsby', 'Renée', 'Timbra', 'Nibbles', 'Sheldon', 'Hazel', 'Chief', 'Whitney', 'School']"
magazine rack,Natural + Café,True,,690,Crafting,,Not for sale,miscellaneous,Study,True,True,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_0.png,"['Piper', 'Sparro', 'Kitty', 'Cheri', 'Goose', 'Norma', 'Molly', 'Eloise', 'Gigi', 'Rocket', 'Soleil', 'Clyde', 'Sandy', 'Spork', 'Gala', 'Genji', 'Doc', 'Tank', 'Eunice', 'Stella']"
magic kit,"['Red', 'Blue']",False,980,245,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Toy,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMagicset_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMagicset_Remake_1_0.png']","['Ike', 'Moe', 'Stella', 'Pietro']"
mahi-mahi model,,False,,18000,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishShiiraToy.png,From player catalog after 27th home
makeup pouch,Orange + Ivory,False,1000,250,Nook's Cranny; HHP Office,,For sale,miscellaneous,Shop,True,True,https://acnhcdn.com/latest/FtrIcon/FtrMakeupporch_Remake_0_0.png,"['Zoe', 'Snooty', 'Megan', 'Midge', 'Merry', 'Judy', 'Portia', 'Maddie', 'Cherry', 'Maelle', 'Chai', 'Jambette', 'Gigi', 'Cleo', 'Quinn', 'Gwen', 'Sprinkle', 'Tiffany', 'Chrissy', 'Nibbles', 'Whitney']"
man-faced stink bug model,,False,,3000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectJinmenkamemushiToy.png,From player catalog after 27th home
mantis model,,False,,1290,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriToy.png,From player catalog after 27th home
marigold decoration,,False,1600,400,Nook Shopping Seasonal,,Seasonal,miscellaneous,Seasonal Decor,False,False,https://acnhcdn.com/latest/FtrIcon/FtrMarigoldDecoration.png,From player catalog after 27th home
matryoshka,Red,True,,600,Crafting,,Not for sale,miscellaneous,Folk Craft Decor,True,True,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_0_0.png,"['Tutu', 'Drago', 'Clyde', 'Lucy']"
melon soda,,False,1200,300,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishDrink,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSoftdrinkMelonsoda.png,"['Charlise', 'Cookie', 'Bill', 'Pate', 'Opal', 'Canberra', 'Eugene', 'Tammi', 'Friga', 'Sprinkle', 'Azalea', 'Peanut', 'Blaire', 'Mint', 'Marshal', 'Lobo', 'Audie', 'Cafe', 'Restaurant']"
metal can,,False,600,150,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Seaside,False,False,https://acnhcdn.com/latest/FtrIcon/FtrIttocan.png,"['Cyrano', 'Jacob', 'Lucha', 'T-Bone', 'Prince', 'Billy', 'Boone', 'Rocco', 'Sprocket', 'Roald', 'Cube', 'Chabwick', 'Rasher', 'Cobb', 'Chief', 'Restaurant']"
metal pot,Black,False,5000,1250,Nook's Cranny; HHP Office,,For sale,miscellaneous,Folk Craft Decor,False,True,https://acnhcdn.com/latest/FtrIcon/FtrBrassJar_Remake_0_0.png,"['Klaus', 'Rodeo', 'Vladimir', 'Tucker', 'Huck', 'Savannah', 'Sprinkle', 'Skye', 'Cafe']"
metronome,"['Red', 'Cream', 'Blue', 'Black', 'Brown']",False,1300,325,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Musical Instrument,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_4_0.png']","['Egbert', 'Becky', 'Fauna', 'Faith', 'Astrid', 'Bella', 'Julia', 'Flo', 'Gabi', 'School']"
microscope,"['White', 'Silver', 'Black']",False,3100,775,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,School,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_2_0.png']","['June', 'Derwin', 'Tucker', 'Raddle', 'Velma', 'Biff', 'Petri', 'Gaston', 'School']"
microwave,"['White', 'Black', 'Red', 'Green']",False,3000,750,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Kitchen Things,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_3_0.png']","['Chow', 'Bluebear', 'Tammy', 'Ava', 'Bam', 'Bruce', 'Goldie', 'Ketchup', 'Paolo', 'Axel', 'Violet', 'Kitt', 'Deli', 'Curly', 'Hugh', 'Pippy', 'Merengue', 'Freya', 'Restaurant']"
migratory locust model,,False,,1800,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectTonosamabattaToy.png,From player catalog after 27th home
milkshake,,False,450,112,Nook's Cranny; HHP Office,,For sale,miscellaneous,DishDrink,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSoftdrinkMilkshake.png,"['Naomi', 'Derwin', 'Drake', 'Colton', 'Eugene', 'Tammi', 'Pancetti', 'Marshal', 'Cafe', 'Restaurant']"
minestrone soup,,True,,2100,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSoupMinestrone.png,"['Goldie', 'Ketchup', 'Lily', 'Canberra', 'Lyman', 'Mathilda', 'Eunice', 'Freya']"
